@relation portrait_noG-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute TP numeric

@data
-0.316,0.052,-0.097,6
-0.042,0.073,0.032,5
0.023,0.019,0.028,5
0.156,-0.08,0.226,5
0.212,-0.045,0.727,5
0.569,-0.127,-0.012,5
-0.121,0.299,-0.025,5
-0.133,0.117,0.026,5
-0.044,0.013,0.343,5
-0.235,-0.186,0.493,5
-0.199,0.227,0.032,5
0.42,0.073,0.02,5
0.06,0.408,0.024,6
-0.024,-0.036,0.023,5
-0.134,-0.093,-0.986,5
-0.856,0.064,-1.389,5
-0.397,-1.108,1.796,5
-0.186,-0.049,0.028,5
-0.099,0.539,-1.762,5
0.077,-0.073,-0.011,5
-0.405,-0.043,0.102,6
-0.008,-0.192,0.005,5
-0.236,0.005,0.134,5
-0.557,-0.735,0.832,5
-0.226,0.235,0.02,5
0.125,-0.638,0.23,5
0.206,0.025,-0.022,5
0.048,0.018,-0.05,5
0.118,-0.227,0.203,6
0.5,-0.579,0.07,5
0.225,0.025,-0.521,5
-0.146,-0.091,0.046,5
-0.035,-0.174,0.842,5
0.254,-0.245,0.254,5
-0.103,0.638,0.056,5
0.546,0.149,-0.021,4
-0.095,0.027,-0.021,5
0.223,-0.136,-0.2,5
-0.547,0.165,-0.054,5
0.341,-0.094,0.007,4
0.817,-0.277,2.113,5
0.275,0.164,-0.053,5
-0.118,0.028,-0.056,5
-0.113,0.262,0.076,5
-0.167,-0.093,0.041,5
-0.463,-0.091,0.152,5
0.147,-0.143,0.026,5
-0.52,0.018,-0.437,5
0.616,0.862,-2.39,5
0.107,0.261,0.039,5
0.694,0.223,-0.435,5
0.133,0.366,0.018,5
0.298,-0.36,0.107,5
-0.239,0.015,-0.027,5
-0.471,-0.493,-1.339,4
0.474,0.116,0.002,5
-0.156,0.012,-0.01,5
-0.351,0.058,-0.049,5
-0.294,-0.35,-0.019,5
-0.952,-0.392,0.351,5
-0.077,0.15,0.021,6
0.398,-0.454,0.039,5
-0.133,0.275,0.101,5
0.141,-0.089,-0.038,5
0.599,0.1,-0.076,5
0.127,-0.223,0.144,5
-0.264,-0.325,0.002,5
0.372,0.688,0.009,5
0.131,0.112,-0.002,5
-0.135,0.126,-1.071,5
-0.389,0.135,0.004,5
0.047,0.12,0.042,5
0.196,-0.576,0.085,5
-0.075,-0.412,0.233,5
-0.125,-0.02,0.08,6
0.119,-0.222,-0.049,5
0.327,0.041,-0.105,5
-0.157,-0.956,2.8,5
-0.159,0.143,0.021,5
-0.14,-0.246,-0.044,5
0.243,-0.098,0.172,5
0.009,0.691,0.241,5
0.488,-1.135,0.288,5
0.251,0.217,-0.108,5
0.442,0.52,-1.434,5
-0.295,-0.374,0.762,5
-0.018,0.093,0.184,5
-0.414,-0.429,1.437,5
0.16,-0.123,0.074,5
0.124,-0.115,0.037,5
0.074,-0.042,0.083,5
0.657,-0.788,0.579,5
0.117,-0.125,0.111,5
0.182,0.073,0.025,5
0.287,0.146,-0.047,5
0.017,-0.064,-0.004,5
0.119,0.243,-0.112,5
-0.277,-0.077,-0.012,5
0.721,0.702,0.055,5
-0.093,-0.317,0.003,5
0.035,0.126,0.08,5
0.968,0.186,-0.208,5
-0.194,0.277,-0.057,5
0.036,-0.247,0.027,5
-0.003,0.244,-1.569,5
0.006,0.46,0.048,4
-0.429,0.354,0.001,5
-0.318,0.544,-2.507,5
-0.963,-0.316,-0.379,5
0.363,0.004,0.019,5
0.059,-0.187,-0.032,5
0.281,0.155,0.044,5
0.227,0.306,-0.035,5
-0.195,-0.243,-1.616,5
-0.268,-0.444,0.28,5
0.095,0.013,0.035,4
-0.142,0.445,-1.111,5
0.893,-0.405,0.877,5
-0.08,-0.07,-0.131,5
-0.239,0.069,-0.012,5
-0.646,-0.189,-2.415,5
-0.038,0.511,-0.122,5
-0.533,0.261,0.194,5
-0.033,0.117,0.031,5
0,0.397,0.013,5
-0.079,0.341,-1.027,5
-0.036,-0.013,0.033,5
1.31,-0.696,1.071,5
-0.078,0.565,-0.053,6
-0.09,0.472,0.136,5
-0.17,0.25,0.005,5
-0.048,-0.13,0.399,5
0.284,-0.034,-0.081,5
-1.129,-0.337,1.05,5
0.16,0.376,0.121,5
0.232,0.182,0.015,5
0.472,-0.283,0.283,5
0.371,-0.047,0.04,5
0.09,0.258,-0.032,5
-0.246,-0.306,-0.329,5
-0.076,-0.14,-1.117,5
0.042,0.119,0.025,5
0.024,-0.293,0.023,4
0.013,0.001,-0.272,5
-0.114,-0.071,-0.243,5
0.085,-0.081,0.028,4
-0.306,0.36,0.027,5
-0.159,0.36,-0.01,5
0.027,-0.325,-0.01,6
0.087,0.476,-2.154,6
0.38,-0.427,-0.632,5
0.357,0.348,-0.319,5
0.047,0.132,0.016,5
0.031,-0.014,0.005,5
-0.638,0.212,0.347,5
0.434,0.081,0.667,5
-0.196,0.117,0.006,5
-0.126,0.039,0.027,5
-0.647,0.911,6.356,5
0.399,0.647,-0.321,5
0.081,0.154,0.088,5
0.241,0.511,0.06,5
-0.312,-0.925,0.931,5
-0.265,0.449,-0.028,5
0.046,-0.264,0.017,5
-0.678,-0.67,1.895,5
0.342,-0.011,0.255,5
-0.184,-0.334,0.583,5
-0.266,-0.369,0.002,6
-0.134,0.072,-0.034,5
-1.153,-1.139,0.967,5
0.007,0.079,0.06,5
-0.115,0.068,-0.011,5
0.03,-0.183,-0.01,5
-0.602,-0.087,0.035,6
-0.067,-0.089,-0.024,5
0.395,0.289,0.04,5
0.177,0.305,0.11,5
-0.114,0.07,-0.002,4
-0.124,0.044,-0.045,5
0.001,-0.168,0.01,5
0.088,-0.43,-0.043,5
0.459,0.509,-0.484,5
0.115,0.323,-0.015,5
-0.585,-0.912,-0.436,5
0.416,-0.494,0.038,5
-0.29,0.002,0.002,5
-0.448,-0.206,0.016,4
0.006,0.114,1.246,4
-0.014,-0.154,-0.309,5
-0.129,0.296,0.053,5
0.343,0.198,0.029,5
-0.194,0.458,-0.033,5
-0.081,0.26,-0.073,5
0.207,-0.256,0.24,5
0.193,0.693,-0.481,5
0.09,-0.036,-0.015,5
-0.205,-0.219,0.325,5
-0.296,0.268,0.015,5
0.013,0.669,-0.044,5
0.01,0.215,0.009,6
0.36,0.518,0.027,5
-0.011,0.038,-0.025,5
-0.641,-0.004,-1.001,5
-0.554,-0.054,0.523,5
-0.686,-0.463,-0.955,5
-0.407,0.021,-0.601,5
-0.243,-0.834,0.513,4
-0.055,0.429,0.024,5
0.485,0.379,-0.407,5
-0.462,-0.067,0.025,5
0.073,0.199,0.025,4
-0.209,0.253,-0.023,6
0.887,0.056,-0.486,5
0.085,-0.082,-0.013,5
0.284,0.51,-1.364,5
0.602,1.071,-1.455,5
0.128,-0.07,0.01,5
-0.622,-0.425,-0.742,5
0.661,-0.256,1.849,5
0.07,0.426,0.022,5
0.004,0.317,-0.038,5
0.108,0.118,-0.029,5
0.201,-0.296,-0.035,5
-0.03,0.009,-0.025,5
0.003,0.025,0.184,5
-0.383,0.66,-0.039,5
-0.241,0.173,-0.041,5
-0.161,0.512,-0.056,5
-0.214,-0.01,0.017,5
-0.086,0.241,-1.143,6
-0.259,0.391,-0.091,4
-0.141,0.17,-0.015,5
0.015,-0.206,0.002,4
-0.289,-0.286,0.31,5
0.058,-0.187,0.03,5
-0.566,-0.196,-0.63,5
-0.068,0.074,0.017,6
-0.043,0.279,-0.301,5
-0.114,-0.305,0.589,5
-0.042,0.12,-0.012,5
0.153,-0.802,0.074,6
-0.383,0.282,-0.067,5
-0.038,0.527,0.037,5
-0.397,0.145,-0.035,5
-0.321,-0.16,-0.134,5
-0.24,0.31,-0.017,5
0.22,0.112,-0.028,5
0.055,0.439,-0.115,5
0.138,-0.085,0.037,5
0.057,-0.091,0.013,5
0.026,0.042,0.034,5
0.235,0.445,-0.727,5
0.231,-0.066,0.016,5
0.301,0.269,0.015,5
0.699,-0.566,0.082,5
0.186,-0.92,0.19,5
-0.442,-0.693,1.721,5
-0.656,-0.014,0.355,6
-0.084,0.22,-0.012,5
0.429,-0.983,1.039,4
0.28,-0.279,0.016,4
-0.001,-0.144,-0.012,5
-0.186,0.485,0.008,5
-0.105,0.044,0.036,5
0.067,0.368,-0.12,6
-0.249,-0.278,0.05,5
0,-0.031,-0.026,5
-0.84,0.262,-0.627,5
0.499,0.306,0.241,5
-0.436,0.305,-0.027,5
-0.757,0.164,-0.736,5
-0.205,0.024,-0.033,5
0.027,-0.107,-0.016,5
-0.436,-0.152,-0.921,5
-0.236,0.142,0.003,5
-0.094,-0.173,-0.524,5
0.086,0.078,0.054,5
0.141,-0.042,0.027,5
0.063,0.012,-0.034,5
-0.121,-0.046,-0.006,5
-0.002,-0.192,0.026,5
0.988,-0.188,-0.932,5
0.569,0.483,0.062,5
0.243,-0.274,0.041,5
-0.01,-0.979,3.48,5
-0.307,-1.108,3.194,5
-0.861,-0.148,0.033,5
0.465,0.285,0.707,5
-0.762,-0.514,0.623,5
0.12,-0.167,0.048,5
-0.003,0.005,-0.006,5
0.322,0.164,-0.154,5
0.308,-0.08,0.027,5
0,0.033,-0.022,5
-0.08,0.568,0.005,5
-0.017,0.344,-0.045,5
-0.225,-0.013,-0.021,5
-0.306,0.047,0.022,5
-0.129,-0.218,0.051,5
0.638,-0.025,-0.693,5
-0.66,-0.617,-0.823,4
-0.049,0.495,0.634,4
0.426,-0.293,0,4
0.212,-0.279,0.162,5
-0.993,-1.25,2.271,5
-0.094,-0.207,0.007,5
-0.332,0.24,-0.896,5
0.831,-0.475,0.211,5
0.86,-1.295,4.08,5
0.367,-0.219,-0.048,5
0.694,0.497,-0.77,5
-0.027,-0.159,-0.002,4
0.119,0.106,0.014,5
-0.671,-0.526,-0.52,6
0.482,0.147,0.133,5
-1.305,-0.994,-1.293,5
0.288,0.206,0.035,5
-0.173,0.099,-0.027,5
-0.051,0.201,0.035,5
0.669,-0.203,0.297,5
0.053,0.397,-0.028,5
-0.015,-0.031,0.039,5
0.315,0.42,-0.385,5
-0.428,-0.842,0.911,5
0.236,0.401,0.004,5
0.194,0.273,0.343,5
-0.389,-1.47,2.938,5
0.608,0.001,0.048,5
-0.074,-0.06,0.003,5
-0.445,0.071,0.02,5
-0.365,0.03,0.09,4
0.039,0.079,-0.012,5
0.081,-0.281,0.017,5
0.008,-0.06,0.17,5
0.871,-0.4,0.028,5
-0.015,-0.263,0.001,5
0.156,0.842,-0.663,4
-0.411,0.028,0.094,5
0.187,0.108,-0.456,5
0.071,-0.296,0.362,5
0.362,-0.629,0.065,5
0.663,0.843,-1.688,5
0.491,0.473,-0.659,5
0.187,0.4,-0.046,5
0.03,0.488,0.012,5
0.238,0.718,-0.003,5
0.003,-0.088,0.056,5
0.025,-0.096,-0.026,5
-0.38,-0.155,0.103,5
-0.107,-0.598,0.249,5
0.386,0.326,0.002,5
0.17,-0.273,0.245,5
-0.119,-0.09,0.031,5
-0.476,-0.052,1.073,6
0.185,-0.087,0.032,5
0.028,-0.255,0.002,5
0.019,0.04,0.012,5
-0.014,0.471,0.017,5
1.045,-1.084,2.03,5
0.242,0.459,0.212,5
0.22,0.56,0.02,6
0.502,0.33,-0.006,5
0.832,-0.239,-0.11,5
-0.91,0.32,-1.778,5
0.366,-0.63,-0.018,5
-0.024,-0.515,0.089,5
-0.107,0.125,0.966,4
-0.373,0.512,-0.073,5
0.365,-0.333,0.007,5
0.11,0.283,-0.294,5
-0.33,0.222,-0.101,5
-0.098,-0.063,0.019,5
0.484,0.057,0.542,4
0.026,0.077,0.059,5
-0.065,0.134,0.121,5
-0.214,-0.47,-0.068,5
0.248,-0.399,0.047,5
-0.033,-0.069,0.044,5
0.128,0.366,0,4
0.444,0.401,0.088,5
0.016,0.05,-0.002,5
0.063,-0.114,0.035,5
0.025,0.083,0.037,5
-0.205,0.607,-0.088,6
-0.047,0.17,0.009,5
0.097,-0.123,0.026,5
0.112,-0.03,0.044,4
-0.301,-0.203,-0.007,5
0.279,0.656,-0.216,5
0.097,0.294,-0.01,6
0.015,-0.065,0.04,5
0.191,0.318,-0.143,5
-0.467,-0.035,-0.271,5
0.319,0.412,-0.516,5
-0.029,0.294,0.01,5
0.029,-0.015,0.013,5
0.013,0.272,0.002,5
-0.008,0.147,0.016,5
-0.806,-0.333,-0.327,5
-0.055,0.062,-0.014,5
-0.394,0.33,0.011,5
-0.027,0.026,0.078,5
-0.12,0.003,-0.015,6
0.338,-0.073,0.114,5
0.54,0.296,-0.055,5
-0.083,-0.417,-0.916,6
-0.331,-0.042,0.005,5
0.017,0.318,-0.11,5
0.585,0.482,-0.585,5
-0.007,0.036,0.051,5
-0.205,-0.425,0.271,5
-0.065,0.028,0.046,5
0.28,0.125,-0.654,5
-0.236,0.263,-0.019,4
0.388,-0.367,0.013,6
-0.558,0.145,-0.001,5
-1.232,-0.246,-1.264,5
-0.101,0,0,5
-0.058,0.075,-0.002,4
0.134,0.345,-0.034,5
-0.078,0.015,-0.037,5
0.057,0.385,0.206,5
-0.232,-0.893,1.653,5
0.336,0.266,0.003,5
-0.177,-0.243,0.016,5
0.654,-1.237,3.004,5
0.541,0.205,0.143,4
0.256,-0.942,2.09,5
-0.826,-1.344,1.949,4
0.128,0.348,0.469,5
0.145,-0.235,0.018,5
-0.123,0.089,0.022,5
-0.031,0.212,-0.023,5
-0.353,-0.264,-0.038,5
1.244,-0.5,3.001,5
-0.063,-0.151,0.018,5
0.151,0.302,0.067,4
-0.749,-1.281,2.724,6
-0.051,-0.122,0.026,5
-0.167,0.209,-0.001,5
0.379,-0.104,0.128,6
-0.024,0.025,0.037,5
-0.448,0.458,0.154,5
0.196,-0.104,0.021,5
-0.598,-0.925,1.049,5
0.106,-0.27,0.039,5
-0.561,-0.204,-0.137,5
0.274,0.917,-2.222,5
-0.631,0.374,-0.423,5
0.489,-0.678,0.243,5
-0.12,0.133,-0.028,5
-0.09,-1.337,2.612,5
0.635,-0.483,0.058,5
0.106,-0.902,1.778,5
-0.201,-0.137,0.229,5
-0.469,0.052,-0.031,5
-0.119,-0.148,-0.02,5
-0.386,0.225,0.09,5
0.377,-1.319,1.058,5
-0.108,-0.003,-0.017,5
-0.012,0.102,-0.047,4
-0.59,-0.5,0.143,5
0.173,0.008,0.018,4
-0.288,-0.2,-0.787,5
0.321,-0.623,0.985,5
-0.577,0.302,0.011,5
0.169,0.432,0.751,5
0.832,-0.11,0.059,5
-0.255,-0.051,-0.066,5
-0.128,0.152,0.016,5
0.082,0.053,0.02,5
0.051,0.012,0.153,6
0.504,0.416,0.411,5
-0.101,0.313,0.043,5
0.086,-0.14,0.061,5
0.104,0.19,-0.036,5
0.387,0.45,0.012,5
0.147,0.359,0.486,4
0.014,0.302,0.019,5
-0.349,-1.118,2.439,5
-0.03,-0.24,0.046,5
0.433,0.261,0.295,5
-0.353,0.23,-0.006,5
-0.167,0.051,-0.011,5
0.481,0.41,-0.456,6
-0.126,-0.339,0.7,5
0.087,-0.174,0.101,5
0.063,0.28,-0.036,5
-0.63,-0.228,-0.64,5
-0.348,-0.205,0.498,5
-0.019,0.054,-0.024,5
-0.324,0.103,-0.039,5
0.035,0.198,0.005,6
0.338,0.199,-0.19,5
0.254,0.211,-0.03,5
-0.122,-0.008,0.016,5
0.146,0.153,0,5
-0.079,0.212,-0.548,5
-1.513,-0.669,-0.781,5
0.092,0.23,0.179,5
0.036,-0.081,0.01,6
0.912,-0.193,-0.105,5
0.24,-0.117,0.015,5
0.234,-0.603,0.576,5
-0.338,-0.09,-0.005,5
-0.029,-0.009,-0.041,5
-0.021,0.208,-0.029,5
0.189,0.154,0.08,6
-0.076,-0.133,0.004,5
-0.154,0.115,0.36,5
-0.107,0.146,-0.234,5
-0.403,-0.097,0.009,6
-0.259,-0.094,-0.056,5
0.15,0.345,-0.072,5
0.396,0.112,0.258,5
0.294,-0.069,-0.008,5
-0.094,-0.023,-0.029,5
0.293,0.842,-1.455,5
0.471,0.396,-0.028,5
0.06,-0.162,0.035,5
-0.072,-0.327,-0.018,5
0.41,0.035,0.023,5
-0.388,0.296,-0.06,5
0.135,-0.369,-0.003,5
0.5,-0.201,0.411,5
-0.811,-0.048,-0.014,5
-0.469,0.103,-0.074,5
-0.051,-0.05,-0.041,5
-0.284,0.378,-0.017,5
0.014,-0.137,-0.103,5
0.305,-0.089,0.01,5
-0.049,0.096,0.97,5
-0.364,-0.457,0.28,5
0.06,0.14,-0.062,5
-0.116,0.021,-0.025,5
-0.084,-0.156,-1.088,5
-0.209,-0.178,0.013,5
0.18,-0.106,0,5
-0.545,-0.031,-0.084,5
-0.002,0.084,-0.031,5
-0.345,0.458,-0.009,5
0.426,-0.548,-0.014,5
-1.063,-0.159,-1.404,5
0.737,-0.729,0.059,5
-0.184,-0.866,0.265,5
-0.214,0.236,-0.057,5
-0.746,-0.317,0.005,5
-0.146,0.431,-0.811,5
-0.133,0.283,-0.06,5
0.122,0.007,0.052,5
-0.406,-0.179,-0.472,5
-0.19,-0.068,0.321,5
0.099,0,0.023,5
0.622,-0.531,2.555,5
-0.187,-0.708,-0.02,5
-0.1,-0.039,0.019,5
0.427,0.111,0.019,5
-0.075,-0.155,-0.005,5
0.279,0.259,-0.039,5
-0.228,-0.408,0.038,5
-0.145,0.37,-0.022,5
-0.042,-0.118,-0.003,6
-0.003,0.271,-1.506,5
-0.889,-0.208,-0.021,5
-0.026,-0.112,0.036,5
-0.374,-0.458,0.048,5
0.038,-0.904,0.345,5
-0.119,-0.516,0.001,5
0.147,-0.547,0.086,5
-0.73,-0.043,-0.027,5
-0.359,0.093,-0.003,5
0.03,0.279,-0.038,5
0.596,-0.605,-0.516,5
-0.042,0.063,-0.013,5
0.27,0.21,0.116,5
-0.418,-0.929,0.131,5
0.169,-0.403,0.476,5
-0.549,0.176,-0.074,5
0.401,0.369,0.079,5
0.097,0.203,-0.044,4
0.074,-0.323,0.173,5
-0.535,-0.187,0.019,6
0.256,0.325,-0.027,5
0.244,-0.034,0.012,5
-0.14,0.15,0.054,5
-0.286,-0.683,0.232,5
0.144,0.126,0.012,5
0.011,0.031,0.218,5
0.236,-0.31,0.207,5
-0.511,0.394,-0.036,5
-0.052,-0.082,0.031,5
-0.065,-0.065,0.075,5
0.013,-0.005,-0.019,5
-0.064,0.184,0.016,5
-0.35,-1.216,0.655,5
-0.132,-0.85,1.603,5
0.633,0.328,-0.037,5
0.157,0.058,-0.028,5
-1.066,-0.066,-1.763,5
0.094,-0.121,0.01,5
-1.398,-1.664,2.162,6
-0.389,0.501,-0.008,5
-0.37,-0.205,-1.444,5
0.508,-0.001,0.047,6
0.186,0.886,-2.914,5
0.158,-0.267,-0.058,6
-0.196,-0.019,0.039,5
-0.142,0.214,0.077,4
0.081,-0.281,0.027,5
0.215,-0.743,0.044,6
-0.141,0.113,-0.008,5
0.521,0.487,-1.276,5
0.098,-0.023,0.011,5
-0.164,0.092,0.026,5
-0.218,-0.062,-0.013,4
-0.409,-0.539,0.762,5
-0.656,0.184,-0.061,5
0.44,0.265,-0.008,5
-0.421,-0.199,0.057,5
0.053,-0.031,-0.035,5
-0.769,-0.803,1.684,5
-0.077,-0.071,0.001,4
0.011,0.048,-0.274,5
0.05,-0.061,0.024,5
-0.043,-0.039,-0.029,5
-0.077,-0.06,0.041,5
0.419,0.387,-0.327,4
0.456,0.417,-1.209,5
-0.479,0.364,0.47,5
0.123,-0.097,0.005,5
-0.308,-0.09,-0.069,5
-0.146,0.469,-0.108,4
0.455,-0.584,0.016,6
0.152,0.081,-0.022,5
0.453,0.374,0.167,5
0.715,0.558,-0.377,5
0.311,0.222,-0.012,5
-0.002,-0.305,-0.004,5
0.172,0.298,0.04,5
-0.227,-0.201,-0.039,5
0.04,-0.032,-0.003,5
0.193,0.232,0.024,5
0.288,0.057,0.047,5
-0.01,0.405,0.073,5
0.632,0.006,0.54,5
0.393,0.133,-0.004,5
-0.033,0.327,0.025,5
-0.166,-0.177,0.271,5
0.235,0.062,0.521,5
-0.356,-0.56,0.367,5
0.316,0.22,0.027,4
-0.364,0.077,0.248,5
-0.759,-0.131,-1.158,5
0.101,0.126,-0.016,5
0.015,-0.075,-0.022,5
0.365,0.214,-0.078,5
0.449,0.447,-0.008,5
0.295,0.262,-0.05,5
-0.885,-0.148,-1.238,5
1.092,-0.172,-0.014,5
0.063,0.425,-0.038,5
-0.198,0.457,-2.984,6
-0.669,-0.097,0.076,5
-0.196,0.2,0.009,5
0.252,0.774,-0.04,5
0.016,0.241,0.215,5
0.353,-0.66,0.017,4
0.569,0.181,0.715,5
0.034,-0.204,-0.023,5
0.103,-0.377,0.044,5
0.524,0.396,-1.032,5
-0.336,-0.415,0.172,5
0.217,-0.015,-0.037,6
-0.3,-0.086,-0.049,6
0.331,-0.245,-0.058,5
-0.223,-0.556,-0.117,5
0.271,0.17,0.006,5
-0.077,-0.306,-0.027,5
-0.482,0.05,-0.511,6
0.054,0.006,0.003,5
-0.108,0.346,0.006,5
-0.014,-0.04,-0.033,5
0.264,0.045,-0.043,5
-0.241,0.372,0.514,5
0.856,0.031,-0.207,5
-0.492,0.049,-0.025,5
0.512,0.366,0.057,5
0.086,-0.336,-0.033,5
0.1,-0.415,0.375,5
0.511,-0.127,0.013,5
-0.2,-0.443,0.053,5
-0.224,0.192,-0.069,5
0.249,-0.85,3.168,5
-0.473,-0.429,0.294,5
-0.854,-0.001,-0.032,5
0.114,-0.25,0.077,5
0.077,-0.474,-0.005,5
-0.179,-0.25,-0.026,5
0.318,0.207,-0.2,5
0.41,-0.211,-0.039,5
-0.259,0.223,0.023,5
0.1,-0.269,0.059,5
0.332,-0.4,0.043,5
0.342,-0.384,-1.603,5
0.378,0.094,-0.079,5
-0.254,0.356,-1.132,5
-0.017,-0.338,-0.012,5
-0.095,-0.088,0.025,5
0.315,0.344,0.009,5
-0.013,0.113,-0.018,6
0.351,0.307,0.018,5
-0.13,0.26,0.173,5
0.236,-0.065,0.132,5
0.479,-0.153,-0.15,6
0.581,0.178,0.807,4
-0.335,0.506,3.357,5
-1.106,-0.264,-0.921,5
0.187,0.337,-0.087,5
0.085,0.144,0,5
0.017,0.038,0.016,5
-0.064,0.49,-0.077,5
-0.773,0.061,-0.006,5
0.02,0.101,-0.04,5
0.01,0.199,0.025,5
-0.437,-0.258,0.159,5
0.663,0.289,0.092,5
-0.01,0.013,0.018,6
-0.314,-0.203,-0.045,5
-0.405,0.343,0.011,6
-0.224,0.005,0.006,5
-0.173,0.191,-0.026,5
-0.389,0.211,-0.128,4
-0.009,-0.298,0.026,5
0.258,0.043,-0.03,5
-0.04,0.02,-0.022,5
-0.2,-0.511,0.415,6
0.449,0.385,-1.045,5
-0.556,0.363,-0.031,5
0.208,0.203,0.129,5
0.974,0.769,-0.499,5
0.204,0.276,0.026,5
-0.045,0.022,-0.043,5
0,-0.08,-0.008,5
-0.21,-0.229,-0.054,5
0.297,0.086,-0.04,5
0.123,-0.04,0.06,5
-0.622,-0.231,-0.873,5
0.839,0.313,-0.019,5
0.491,-0.293,0.006,5
-0.766,-0.037,-1.965,5
-0.034,-0.172,0.022,5
0.486,0.41,-0.003,5
0.231,-0.19,-0.144,5
0.014,-0.049,0.928,5
-0.26,0.331,-0.002,5
0.104,0.463,-0.015,5
0.237,0.401,-0.369,5
0.085,-0.139,0.006,5
0.368,0.814,-0.569,5
-0.012,0.033,0.075,5
-0.521,-0.519,-0.061,5
-0.207,0.203,-0.024,5
-0.47,-0.102,-0.029,5
-0.152,-0.357,0.069,5
-0.221,0.466,-0.008,5
0.236,-0.185,0.125,5
0.007,-0.139,0.006,5
-0.23,-0.067,0.071,5
0.263,0.183,-0.039,5
-0.989,-1.054,1.798,5
-0.015,0.003,0.032,5
-0.427,-0.111,0.02,5
0.497,0.058,0.045,5
0.101,0.142,-0.749,5
-0.167,0.598,-0.208,5
0.946,0.129,1.222,5
-0.387,0.261,-0.028,5
0.163,-0.094,0.099,5
0.614,0.184,0.1,5
0.089,-0.267,0.056,5
0.259,0.05,0.151,5
0.119,0.292,-0.035,5
0.404,-0.077,0.049,5
0.032,0.136,0.021,5
-0.144,0.154,0.028,4
0.48,0.234,-0.007,5
-0.055,-0.129,0.031,5
0.109,0.431,-0.035,5
0.078,0.332,-0.023,5
0.527,-0.162,0,5
0.084,-0.646,0.032,5
-0.044,-0.213,-0.274,5
0.083,0.12,0.042,5
-0.493,0.128,-0.002,5
1.014,-0.214,-0.944,5
0.403,-0.123,-0.008,5
-0.095,0.164,0.011,5
0.15,-0.381,0.291,5
-0.646,-0.103,-0.56,5
0.059,0.378,0.024,5
0.196,-0.06,-0.023,5
0.244,0.088,-0.005,5
0.286,0.182,0,5
-0.336,-0.514,0.063,5
0.385,0.517,-0.032,5
-0.19,0.195,-0.015,5
-0.57,0.155,-0.06,5
-0.487,-0.362,0.062,5
0.164,0.308,0.009,5
0.735,-0.284,1.902,5
-0.883,-0.241,-0.372,5
0.156,-0.085,0.058,5
0.05,0.11,0.002,5
0.082,-0.028,0.028,5
0.417,-0.918,0.586,5
-0.099,0.034,-0.015,5
0.234,0.439,-1.453,5
-0.125,0.43,0.275,5
-0.072,0.143,-0.069,6
0.247,-0.151,-0.277,5
-0.375,-0.076,-0.002,5
-0.314,0.269,-0.014,5
0.69,0.696,-0.393,4
0.237,-0.827,0.298,5
-0.053,-0.312,0.271,5
-0.685,0.05,-1.013,5
-0.326,-0.441,0.16,5
-0.868,0.216,-0.012,5
0.849,0.017,-0.786,5
-0.034,0.105,0.027,5
-1.035,-0.248,-0.562,5
0,-0.089,0,5
-0.935,0.436,-1.191,5
-0.759,-1.267,2.314,5
0.171,0.091,-0.01,5
0.079,0.055,0.004,5
0.608,0.76,-1.98,5
0.951,-0.717,-0.003,5
0.103,0.317,0.028,5
-0.192,0.212,-0.054,5
-0.165,-0.505,0.061,6
0.461,-0.282,-0.033,5
0.533,0.297,-0.025,4
0.439,-0.071,-0.496,5
-0.54,-0.217,-0.013,5
0.193,-0.038,0.02,5
0.276,0.168,0.887,4
0.749,-0.215,0.92,5
0.66,0.446,-0.041,5
-0.61,0.196,-0.001,5
0.183,-0.054,0.15,5
-0.065,0.456,0.047,5
-0.002,0.066,0.054,5
0.008,0.17,-0.01,5
-0.128,0.247,0.009,5
-0.395,-0.237,0.015,5
-0.144,0.542,-0.111,4
0.002,0.18,0.154,5
-0.315,0.229,-0.017,5
-0.55,-0.536,0.181,5
-1.15,-0.229,0.662,5
-0.056,0.195,0.03,5
-0.295,0.275,0.033,5
0.069,-0.377,-0.02,5
0.084,0.322,0.116,5
0.597,0.448,-0.496,5
0.185,0.054,-0.759,5
0.486,0.369,-0.313,5
-0.082,0.165,0.01,5
-0.052,0.167,-0.004,5
0.38,-0.275,-0.179,5
0.047,0.515,-0.952,5
-0.081,0.046,0.004,5
0.65,0.535,-0.662,5
-0.024,-0.099,0.036,5
0.035,0.151,0.005,5
-0.515,0.09,0.847,5
-0.24,-0.268,-0.03,5
0.418,-0.247,-0.044,5
0.039,0.26,-0.02,5
-0.095,0.472,0,5
0.025,-0.108,-0.036,5
-0.089,0.027,-0.002,5
0.081,0.147,0.004,5
-0.216,-0.247,-0.031,5
0.785,-0.36,0.04,6
-0.149,0.054,-0.019,5
0.192,0.022,0.082,5
0.143,0,0.006,5
0.143,-0.098,0.03,5
-0.075,0.321,0.25,5
-0.013,-0.075,0,4
0.829,0.636,-1.19,5
0.375,-0.81,1.807,5
0.042,-0.009,0.026,5
0.13,0.06,0.007,6
-0.175,-0.168,0.021,5
0.626,-0.183,0.209,5
0.277,-0.2,0.241,5
0.172,0.193,0.02,5
0.474,0.146,0.153,5
0.326,-0.222,0.13,5
0.147,-0.062,0.101,5
0.136,0.327,0.192,5
